working_area_id;department;working_area;temperature;atmo_pressure;humidity
2811;Санкт-Петербург Автоколонна МКТ 2;Водитель-экспедитор;20;759;35,9
2812;Санкт-Петербург Автоколонна МКТ 2;Водитель-экспедитор;19,5;759;35,9
2813;Санкт-Петербург Автоколонна МКТ 2;Водитель-экспедитор;19,8;758;35,9
2814;Санкт-Петербург Автоколонна МКТ 2;Водитель-экспедитор;19;759;36
2815;Санкт-Петербург Автоколонна МКТ 2;Водитель-экспедитор;19,5;758;36,2
2816;Санкт-Петербург Автоколонна МКТ 2;Водитель-экспедитор;19,7;758;36,4
2817;Санкт-Петербург Автоколонна МКТ 2;Водитель-экспедитор;19,1;759;35,7
2818;Санкт-Петербург Автоколонна МКТ 2;Водитель-экспедитор;19,1;758;36,1
2819;Санкт-Петербург Автоколонна МКТ 2;Водитель-экспедитор;19,4;758;35,6
2820;Санкт-Петербург Автоколонна МКТ 2;Водитель-экспедитор;19,1;758;35,6
2821;Санкт-Петербург Автоколонна МКТ 2;Водитель-экспедитор;19;759;35,7
2822;Санкт-Петербург Автоколонна МКТ 1  ;Водитель-экспедитор;20;759;35,8
2823;Санкт-Петербург Автоколонна МКТ 1  ;Водитель-экспедитор;19;758;36,4
2824;Санкт-Петербург Автоколонна МКТ 1  ;Водитель-экспедитор;19,3;758;36
2825;Санкт-Петербург Автоколонна МКТ 1  ;Водитель-экспедитор;19,2;759;35,7
2826;Санкт-Петербург Автоколонна МКТ 1  ;Водитель-экспедитор;20;758;35,7
2827;Санкт-Петербург Автоколонна МКТ 1  ;Водитель-экспедитор;19,6;758;36
2828;Санкт-Петербург Автоколонна МКТ 1  ;Водитель-экспедитор;19,4;758;36
2829;Сосновый Бор Автоколонна МКТ 1  ;Водитель-экспедитор;19,5;759;36,4
2830;Сосновый Бор Автоколонна МКТ 1  ;Водитель-экспедитор;19;758;36,3
2831;Ухта Автоколонна МКТ 1  ;Водитель-экспедитор;19,8;758;35,5
2832;Санкт-Петербург Администрация;Генеральный директор;19;759;36,3
2833;Санкт-Петербург Администрация;Старший техник;19,6;759;36,2
2834;Санкт-Петербург Администрация;Ведущий инженер;19,1;759;36,3
2835;Санкт-Петербург Администрация;Механик технического контроля;19,4;759;35,7
2836;Санкт-Петербург Администрация;Оператор информационной базы;19,3;758;35,7
2837;Санкт-Петербург Администрация;Ведущий аналитик;20;759;36,4
2838;Санкт-Петербург Администрация;Старший специалист по страховым ремонтам;19,7;758;35,5
2839;Санкт-Петербург Администрация;Менеджер по работе с документацией;19,7;758;35,7
2840;Санкт-Петербург Администрация;Старший оператор информационной базы;19,3;758;36,1
2841;Санкт-Петербург Администрация;Контролер по режиму;19,6;759;36
2842;Санкт-Петербург Администрация;Старший контролер по режиму;19,2;759;36,4
2843;Санкт-Петербург Администрация;Менеджер по развитию;20;759;36,3
2844;Санкт-Петербург Администрация;Ведущий менеджер по развитию;19,3;758;35,5
2845;Санкт-Петербург Администрация;Начальник отдела;19,9;758;36,1
2846;Санкт-Петербург Администрация;Специалист;19,1;759;35,6
2847;Санкт-Петербург Администрация;Аналитик;19,3;759;35,6
2848;Санкт-Петербург Администрация;Ведущий аналитик;19,5;758;36,4
2849;Санкт-Петербург Администрация;Менеджер по логистике;19,5;758;36,4
2850;Группа маршрутизации;Менеджер по логистике;19,4;758;35,9
2851;Группа ночной координации транспорта;Менеджер по логистике;19,1;759;35,5
2852;Отдел маршрутизации большегрузных транспортных средств;Региональный менеджер по логистике;19,9;759;35,9
2853;Отдел маршрутизации большегрузных транспортных средств;Руководитель по округу;20;759;36,1
2854;Коммерческий департамент;Менеджер по работе с документацией;19,7;759;36
2855;Коммерческий департамент;Руководитель группы;19,9;759;35,8
2856;Служба продаж;Региональный менеджер по продажам;19,4;758;36
2857;Служба продаж;Старший менеджер;19,3;758;36,3
2858;Служба продаж;Ассистент менеджера;19,7;758;36,3
2859;Служба сопровождения и продвижения;Менеджер по работе с клиентами;19,3;759;35,9
2860;Служба сопровождения и продвижения;Начальник отдела;19,2;759;35,7
2861;Служба сопровождения и продвижения;Менеджер по развитию;19,3;758;36,2
2862;Отдел развития и продвижения ;Менеджер по развитию;19;759;35,6
2863;Отдел развития и продвижения ;Менеджер по развитию ключевых клиентов;20;759;36,3
2864;Отдел развития и продвижения ;Старший менеджер по развитию;19,9;758;36,1
2865;Отдел развития и продвижения ;Начальник отдела;19,3;758;35,8
2866;Отдел сопровождения клиентов;Менеджер по работе с ключевыми клиентами;19,4;759;36,2
2867;Отдел сопровождения клиентов;Менеджер по работе с клиентами;19,1;758;36
2868;Отдел сопровождения клиентов;Руководитель отдела по округу;19,9;759;35,8
2869;Отдел сопровождения клиентов;Специалист по коммерческой документации;19,4;759;36,1
2870;Отдел сопровождения клиентов;Старший менеджер по работе с клиентами;19,3;759;35,8
2871;Отдел сопровождения клиентов;Старший менеджер по коммерческой документации;19,9;758;35,7
2872;Отдел сопровождения перевозок фурами;Менеджер по работе с документацией;19,5;759;35,8
2873;Администрация;Директор по развитию;19,8;759;35,8
2874;Администрация;Исполнительный директор;19,9;759;36,3
2875;Администрация;Заместитель исполнительного директора;19,8;759;35,7
2876;Аппарат советников;Советник генерального директора по автотранспортной логистике;19,6;759;36
2877;Департамент логистики;Специалист по информационно-аналитической работе;19,8;758;36,1
2878;Департамент логистики;Ведущий специалист;20;759;36,2
2879;Департамент логистики перевозок генеральных грузов;Директор службы;19,5;759;36,4
2880;Служба маршрутизации большегрузных транспортных средств;Директор службы;19,8;758;36,2
2881;Служба управления транспортом;Директор службы;19,7;758;35,9
2882;Департамент управленческого учета, отчетности и бюджетирования;Ведущий бухгалтер;19,3;758;35,8
2883;Направление учета расчетов с клиентами ;Руководитель направления;20;759;35,9
2884;Направление учета расчетов с клиентами ;Бухгалтер;19,4;759;35,6
2885;Направление учета расчетов с поставщиками;Руководитель направления;19,2;758;35,9
2886;Отдел кредитования и лизинга;Менеджер по лизингу;20;758;35,7
2887;Отдел кредитования и лизинга;Начальник отдела;19,4;758;36
2888;Отдел кредитования и лизинга;Специалист по лизингу;19,2;758;36,3
2889;Отдел управленческого учета;Руководитель направления;19,6;759;36,2
2890;Отдел управленческого учета;Директор службы;19,2;759;35,9
2891;Отдел оперативного реагирования;Начальник отдела;19,2;759;35,8
2892;Группа подбора и адаптации персонала;Менеджер по подбору персонала;20;758;36,4
2893;Группа подбора и адаптации персонала;Руководитель группы;19,4;759;36,2
2894;Группа управления эффективностью персонала;Специалист по оплате труда;19,6;758;36,2
2895;Отдел по работе с персоналом;Начальник отдела;19;758;35,9
2896;Отдел по работе с поставщиками топлива;Начальник отдела;19,7;759;35,9
2897;Отдел по работе с поставщиками топлива;Водитель;19,7;758;36,1
2898;Отдел по работе с поставщиками топлива;Водитель;19,3;759;35,5
2899;Отдел по работе с поставщиками топлива;Водитель;19;758;35,7
2900;Отдел по работе с поставщиками топлива;Водитель;19,8;758;35,6
2901;Отдел по работе с поставщиками топлива;Водитель;19,3;759;36,1
2902;Отдел финансового анализа ;Начальник отдела;19;759;35,5
2903;Отдел операционного маркетинга;Руководитель направления;19,1;758;35,6
2904;Отдел операционного маркетинга;Специалист по аналитике рынка услуг;19,4;759;35,5
2905;Отдел операционного маркетинга;Менеджер по маркетингу и аналитике;19,2;758;36,3
2906;Отдел операционного маркетинга;Продукт-менеджер;19,6;758;36
2907;Отдел операционного маркетинга;Аналитик бизнес-процессов;19,2;759;36
2908;Отдел операционного маркетинга;Начальник отдела;19,5;758;35,9
2909;Отдел операционного маркетинга;Продукт-менеджер;20;758;35,7
2910;Управление маркетинга и коммерции ;Директор департамента;19,8;759;35,6
2911;Служба продаж перевозок генеральных грузов;Директор службы;19,6;759;35,6
2912;Служба эксплуатации транспортных средств;Старший диспетчер;19,3;758;35,6
2913;Служба эксплуатации транспортных средств;Директор по эксплуатации транспорта;19,6;759;36,1
2914;Служба эксплуатации транспортных средств;Директор по корпоративным проектам;19,1;759;35,5
2915;Служба эксплуатации транспортных средств;Контролер по режиму;19,8;758;36,4
2916;Служба эксплуатации транспортных средств;Старший контролер по режиму;19;759;35,6
2917;Служба эксплуатации транспортных средств;Водитель;19,6;758;35,7
2918;Группа логистики и экспедирования;Руководитель группы;19,5;758;36,2
2919;Группа логистики и экспедирования;Специалист;19,4;759;36,2
2920;Финансовый департамент ;Руководитель направления;19,1;759;35,9
2921;Отдел внутреннего аудита, систем контроля и ТЦО;Начальник отдела;19,6;758;36,3
2922;Департамент эксплуатации собственного парка ;Кладовщик;19,8;758;35,9
2923;Москва 4 СТО;Оператор станков с программным управлением;19,9;759;36,3
